Record ID,Description,Status,Status Date,Parcel ID,Longitude,Latitude,ObjectId,Address ID,Street Number,Street Direction,Street Name,x,y
BLD2021-01634,"Per SLU2021-00003, modify BSEED#43-16 to expand Marijuana Retail/Provisioning Facility into adjacent 1,575 sq ft building (total of 2,935 sq ft) per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,9/7/2021 4:00:00 AM,22000559.,-83.236303,42.343365,734,535884,20040,W,WARREN,-9265822.86547463,5212553.43669652
BLD2021-01682,"CHANGE OF USE TO OUTDOOR RECREATION SPACE AND INSTALLATION OF ASSESSORY PLAYSCAPE, CONTAINER AND GAZEBO PER PLANS

SUBJECT TO ALL APPLICBLE LOCAL, STATE AND FEDERAL EXECUTIVE ORDERS",CofO Issued,11/9/2021 5:00:00 AM,06001811.002L,-83.089413,42.371977,735,395341,1404,,VIRGINIA PARK,-9249471.14547201,5216863.68655497
BLD2021-01691,"Change of use/occupancy to MARIJUANA GROW FACILITY.  EXTERIOR & INTERIOR ALTERATIONS PER THE approved documents/plans. - (Per SLU2020-00090, establish a Marijuana Grower Facility,  -***SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL ""EXECUTIVE ORDERS ""***",CofO Issued,9/20/2023 4:00:00 AM,16028998-9000,-83.147727,42.380665,736,537091,12416,,CLOVERDALE,-9255962.63025812,5218172.87741767
BLD2021-01714,"New Construction (SFD),Construction of a 448 sq ft new single family residential home as per Documents.
Subject to all applicable Federal, State and Local Executive Orders.",CofO Issued,5/16/2023 4:00:00 AM,06003336.,-83.105207,42.390534,737,255647,1567,,RICHTON,-9251229.32550959,5219660.25242511
BLD2021-01723,"Change of Occupancy/Use to Restaurant (Carry-Out) & alterations per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,12/6/2022 5:00:00 AM,13007196.,-83.061656,42.418463,738,367827,4128,E,MCNICHOLS,-9246381.25036606,5223870.7508682
BLD2021-01775,"Per SLU2019-00145, revision to BLD2019-01823 to modify BSEED #101-16 to add Additional Occupancy/Use of Marijuana Grower Facility in 1,513 sq ft, & Marijuana Processor Facility in 218 sq ft, to a 960 sq ft Marijuana Provisioning Center Facility in a 5,000 sq ft bldg per plans. (Per BSEED Grant# 101-16 & BZA Grant# 87-17, establish a Medical Marihuana Provisioning Center Facility in a 4,970 sq ft bldg and alterations as per plans). Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.""",CofO Issued,3/17/2022 4:00:00 AM,16005931-2,-83.155795,42.3955,739,350216,8620,,LYNDON,-9256860.75590984,5220408.77579634
BLD2021-01868,"Change of Occupancy/Use to Retail & alterations per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,8/21/2024 4:00:00 AM,13008639-41,-83.044327,42.433798,740,349544,5847,E,SEVEN MILE,-9244452.1949101,5226183.41039969
BLD2021-01931,"Revision to BLD2020-04157 to establish a Marijuana Grower Facility in a 23,324 sq ft area of a 123,000 sq ft building per plans. (Per SLU2019-00147, Change of Occupancy/Use to Marijuana Grower Facility and alterations per plans). Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,6/28/2021 4:00:00 AM,15004380-84,-83.036684,42.427114,741,393877,6387,E,NEVADA,-9243601.38004197,5225175.33195835
BLD2021-01946,"AKA 16143 W. Warren. Change of Occupancy/Use to Restaurant (Carry-Out) & Bake Shop, Retail and alterations per plans.",CofO Issued,6/30/2021 4:00:00 AM,22000104-17,-83.203293,42.343238,742,535615,16151,WEST,WARREN,-9262148.20908354,5212534.30917696
BLD2021-01978,"Change of Occupancy/Use to Trucking terminals, and Open Areas for the parking of Semi-Trailers & Site Work per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,2/9/2023 5:00:00 AM,18009957.,-83.146851,42.347993,743,492459,7485,,CENTRAL,-9255865.11438419,5213250.48794255
BLD2021-01985,"Per SLU2021-00070, erection of 3,650 sq ft Bank & Site Work per plans. No C of O without recorded Easement Deed. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders. Separate MDOT Permit req.",CofO Issued,10/28/2022 4:00:00 AM,01008226-31,-83.123372,42.44623,744,50703,2123,W,Eight Mile,-9253251.44405985,5228058.68609582
BLD2021-02041,"Per SLU2020-00051, Change of Occupancy/Use to Marijuana Grower Facility in a 17,641 sq ft portion of an approximately 23,000 sq ft bldg per plans. Subject to Field Approval & SLU Grant/Marijuana Ordinance Conditions.",CofO Issued,7/5/2024 4:00:00 AM,22104696-700,-83.243306,42.381097,745,113106,20601,,GLENDALE,-9266602.43586865,5218237.98003319
BLD2021-02127,"Per SLU2020, Add Additional Occupancy/Use of Microbrewery & equipment per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,12/27/2023 5:00:00 AM,02004423-4,-83.141213,42.434343,746,538793,19350,,LIVERNOIS,-9255237.4950951,5226265.61184111
BLD2021-02144,"Erect New 20' x 16' One Story Single-Family Dwelling per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,1/31/2024 5:00:00 AM,06003311.,-83.105291,42.390083,747,416053,1574,,MONTEREY,-9251238.67634682,5219592.27629286
BLD2021-02145,"Erect New 20' x 18' One Story Single-Family Dwelling per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,6/8/2023 4:00:00 AM,06003338.,-83.105388,42.390406,748,414858,1569,,RICHTON,-9251249.47433743,5219640.95981465
BLD2021-02297,"Change of Occupancy/Use to Loft on 5th floor only per plans. See BLD2019-00799 and related Permits for MEP Trade work, approvals, and inspections. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,6/10/2021 4:00:00 AM,01004020.,-83.048924,42.335818,749,16283,1529,,BROADWAY,-9244963.93060928,5211416.84714614
BLD2021-02372,"(Change of Use from 2 FAMILY RES. to Multi-Family Dwelling (4 Units) - EXTERIOR/INTERIOR ALTERATIONS PER THE approved document/plans. - SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL ""EXECUTIVE ORDERS",CofO Issued,9/12/2023 4:00:00 AM,15007552.,-83.006055,42.354304,750,330009,374,E,GRAND,-9240191.77535846,5214201.10877201
BLD2021-02406,"(AKA 3303 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)",CofO Issued,10/7/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,751,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02407,"(AKA 3305 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)",CofO Issued,3/24/2022 4:00:00 AM,08006537.001,-83.074235,42.339547,752,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02408,"(AKA 3307 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(permit reviewed under BLD2019-03775)",CofO Issued,10/11/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,753,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02409,"(AKA 3309 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(permit reviewed under BLD2019-03775)",CofO Issued,10/14/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,754,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02410,"(AKA 3311 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)",CofO Issued,10/14/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,755,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02411,"(AKA 3313 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)",CofO Issued,10/7/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,756,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02412,"(AKA 3315 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)",CofO Issued,10/11/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,757,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02414,"(AKA 3319 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)",CofO Issued,10/7/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,758,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02415,"(AKA 3321 Cochrane) Construct (11) unit Rowhouse building and Accessory Garages per BZA (41-19) & (SLU2019-00020) per Plans.
(Permit reviewed under BLD2019-03775)",CofO Issued,10/11/2021 4:00:00 AM,08006537.001,-83.074235,42.339547,759,486466,3303,,COCHRANE,-9247781.53824075,5211978.42310475
BLD2021-02439,"Change of Use of Land to Urban Garden w/ Accessory Storage Structure per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,12/19/2023 5:00:00 AM,21052582.,-82.957459,42.384699,760,420885,3171,,LAKEVIEW,-9234782.09338387,5218780.82066864
BLD2021-02472,"AKA1098 Hampton Circle Unit 11. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,9/22/2022 4:00:00 AM,,-83.029936,42.339146,761,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02473,"AKA1096 Hampton Circle Unit 12. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,7/7/2022 4:00:00 AM,,-83.029936,42.339146,762,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02474,"AKA1094 Hampton Circle Unit 13. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,7/28/2022 4:00:00 AM,,-83.029936,42.339146,763,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02477,"Revision to BLD2020-03439 per plans. (Per SLU2019-00158, Change of Occupancy to Marijuana Grower Facility & Marijuana Processor Facility in a 30,545 sq ft bldg and alterations per plans). Subject to all Applicable Federal, State, and Local Executive Orders.",CofO Issued,7/18/2022 4:00:00 AM,18016300.001,-83.150248,42.36934,764,448324,4503,,OAKMAN,-9256243.26669442,5216466.35402166
BLD2021-02501,"Revision to BLD2020-04020 per plans. ((PHASE 5 - ADDITION) STRUCTURAL AND FOUNDATION PER PLANS FOR SECOND BUILDING ADDITION BATTERY ASSEMBLY AT EAST ELEVATION). Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,4/17/2024 4:00:00 AM,13003838-899,-83.050708,42.378916,765,254577,2500,E,GRAND,-9245162.52458085,5217909.30682268
BLD2021-02502,"Building Additions to West side of the main plant (Civil, Structural & Enclosure) per plans. Future submittal for MEP's. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,4/17/2024 4:00:00 AM,13003838-899,-83.050708,42.378916,766,254577,2500,E,GRAND,-9245162.52458085,5217909.30682268
BLD2021-02558,"Change of Occupancy/Use to Hotel w/Conference & Assembly spaces & supporting areas on the Cellar, 1st, 2nd, 4th, 13th, & 14th (New Roof Terrace per HDC Cert#20-6699) Floors per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,5/6/2024 4:00:00 AM,02000298-9,-83.05158,42.333165,767,29902,1249,,WASHINGTON,-9245259.59517682,5211017.33375856
BLD2021-02576,"AKA 1033 Hampton Circle Unit 39. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,9/21/2022 4:00:00 AM,,-83.029936,42.339146,768,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02577,"AKA 1035 Hampton Circle Unit 40. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,7/14/2022 4:00:00 AM,,-83.029936,42.339146,769,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02578,"AKA 1037 Hampton Circle Unit 41. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,5/1/2023 4:00:00 AM,,-83.029936,42.339146,770,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02579,"Change of Occupancy/Use to Theater w/Establishment for the Sale of Beer or Alcoholic Liquor for Consumption on the Premises & alterations per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,12/20/2022 5:00:00 AM,04003403.,-83.066736,42.34767,771,539609,3960,,THIRD,-9246946.75337929,5213201.83728101
BLD2021-02586,"AKA 1041 Hampton Circle Unit 43. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,7/14/2022 4:00:00 AM,,-83.029936,42.339146,772,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02589,"AKA 1039 Hampton Circle Unit 42. Phase II Permit to Erect superstructure of 3 Story Attached Single-Family Dwelling (Townhouse) per plans. See BLD2020-05151 for Foundation. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,7/14/2022 4:00:00 AM,,-83.029936,42.339146,773,,1901,E,Lafayette,-9242850.19611809,5211918.03213709
BLD2021-02612,"Change of Occupancy/Use to Restaurant (Carry-Out) & alterations in a 2,007 sq ft Tenant Space B per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,10/21/2021 4:00:00 AM,02001733-4,-83.075087,42.372112,774,349865,7451,,WOODWARD,-9247876.3824469,5216884.0282598
BLD2021-02796,"Per SLU2021-00065, Construct 1,460 sq ft Fast Food Restaurant w/ Drive-Thru and Parking Lot per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,6/2/2022 4:00:00 AM,22002339-51,-83.219478,42.357505,775,439550,18303,,JOY,-9263949.91504203,5214683.30930278
BLD2021-02910,"Per SLU2021-00097, Change of Occupancy/Use to Marijuana Grower Facility in a 3,642 sq ft portion (Bay #1) of a 18,660 sq ft Building per plans. Subject to Field Approval, Grant Conditions, and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,3/1/2023 5:00:00 AM,13005946-53,-83.039736,42.408807,776,540011,6121,,CASMERE,-9243941.12712787,5222414.82712265
BLD2021-02912,"INTERIOR ALTERATIONS PER THE approved documents/plans. - (Tenant improvement for existing space - SALON) -***SUBJECT TO ALL APPLICABLE FEDERAL, STATE, AND LOCAL ""EXECUTIVE ORDERS ""***",CofO Issued,3/29/2022 4:00:00 AM,06000480-4,-83.066434,42.332364,777,365716,1410,W,ELIZABETH,-9246913.13489307,5210896.71504909
BLD2021-03120,"Revision to BLD2019-01924 per plans. (Change legal land use from ""low impact mfg (BAKERY TORTILLA FACTORY) to ""standard restaurant"" as per attached documents). Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,10/4/2021 4:00:00 AM,16000774-5,-83.10017,42.318765,778,536257,4824,,VERNOR,-9250668.60923447,5208849.14189111
BLD2021-03357,"Interior Retail Build-Out in 4,000 sq ft Tenant Space per plans. Subject to Field Approval and all Applicable Federal, State, and Local Executive Orders.",CofO Issued,12/14/2021 5:00:00 AM,02002006.,-83.049989,42.333251,779,24921,1249,,GRISWOLD,-9245082.48586697,5211030.28417325
